Status,Name,Adv,Date,Key,Contents
Hurricane,Fabio,14,2012-07-15T09:00:00Z,EP062012,NA
Hurricane,Fabio,15,2012-07-15T15:00:00Z,EP062012,NA
Hurricane,Fabio,16,2012-07-15T21:00:00Z,EP062012,NA
Hurricane,Fabio,17,2012-07-16T03:00:00Z,EP062012,NA
Hurricane,Fabio,18,2012-07-16T09:00:00Z,EP062012,NA
Hurricane,Fabio,19,2012-07-16T15:00:00Z,EP062012,NA
Tropical Storm,Fabio,20,2012-07-16T21:00:00Z,EP062012,NA
Tropical Storm,Fabio,21,2012-07-17T03:00:00Z,EP062012,NA
Tropical Storm,Fabio,22,2012-07-17T09:00:00Z,EP062012,NA
Tropical Storm,Fabio,23,2012-07-17T15:00:00Z,EP062012,NA
Tropical Storm,Fabio,24,2012-07-17T21:00:00Z,EP062012,NA
Tropical Depression,Fabio,25,2012-07-18T03:00:00Z,EP062012,NA
Tropical Depression,Fabio,26,2012-07-18T09:00:00Z,EP062012,NA
Post-Tropical Cyclone,Fabio,27,2012-07-18T15:00:00Z,EP062012,NA
Tropical Depression,Seven-E,1,2012-08-07T09:00:00Z,EP072012,NA
Tropical Storm,Gilma,2,2012-08-07T15:00:00Z,EP072012,NA
Tropical Storm,Gilma,3,2012-08-07T21:00:00Z,EP072012,NA
Tropical Storm,Gilma,4,2012-08-08T03:00:00Z,EP072012,NA
Tropical Storm,Gilma,5,2012-08-08T09:00:00Z,EP072012,NA
Tropical Storm,Gilma,6,2012-08-08T15:00:00Z,EP072012,NA
Tropical Storm,Gilma,7,2012-08-08T21:00:00Z,EP072012,NA
Hurricane,Gilma,8,2012-08-09T03:00:00Z,EP072012,NA
Hurricane,Gilma,9,2012-08-09T09:00:00Z,EP072012,NA
Hurricane,Gilma,10,2012-08-09T15:00:00Z,EP072012,NA
Tropical Storm,Gilma,11,2012-08-09T21:00:00Z,EP072012,NA
Tropical Storm,Gilma,12,2012-08-10T03:00:00Z,EP072012,NA
Tropical Storm,Gilma,13,2012-08-10T09:00:00Z,EP072012,NA
Tropical Storm,Gilma,14,2012-08-10T15:00:00Z,EP072012,NA
Tropical Storm,Gilma,15,2012-08-10T21:00:00Z,EP072012,NA
Tropical Storm,Gilma,16,2012-08-11T03:00:00Z,EP072012,NA
Tropical Storm,Gilma,17,2012-08-11T09:00:00Z,EP072012,NA
Tropical Depression,Gilma,18,2012-08-11T15:00:00Z,EP072012,NA
Post-Tropical Cyclone,Gilma,19,2012-08-11T21:00:00Z,EP072012,NA
Tropical Depression,Eight-E,1,2012-08-11T17:00:00Z,EP082012,NA
Tropical Depression,Eight-E,2,2012-08-11T21:00:00Z,EP082012,NA
Tropical Storm,Hector,3,2012-08-12T03:00:00Z,EP082012,NA
Tropical Storm,Hector,4,2012-08-12T09:00:00Z,EP082012,NA
Tropical Storm,Hector,5,2012-08-12T15:00:00Z,EP082012,NA
Tropical Storm,Hector,6,2012-08-12T21:00:00Z,EP082012,NA
Tropical Storm,Hector,7,2012-08-13T03:00:00Z,EP082012,NA
Tropical Storm,Hector,8,2012-08-13T09:00:00Z,EP082012,NA
Tropical Storm,Hector,9,2012-08-13T15:00:00Z,EP082012,NA
Tropical Storm,Hector,10,2012-08-13T21:00:00Z,EP082012,NA
Tropical Storm,Hector,11,2012-08-14T03:00:00Z,EP082012,NA
Tropical Storm,Hector,12,2012-08-14T09:00:00Z,EP082012,NA
Tropical Storm,Hector,13,2012-08-14T15:00:00Z,EP082012,NA
Tropical Storm,Hector,14,2012-08-14T21:00:00Z,EP082012,NA
Tropical Storm,Hector,15,2012-08-15T03:00:00Z,EP082012,NA
Tropical Storm,Hector,16,2012-08-15T09:00:00Z,EP082012,NA
Tropical Storm,Hector,17,2012-08-15T15:00:00Z,EP082012,NA
Tropical Depression,Hector,18,2012-08-15T21:00:00Z,EP082012,NA
Tropical Depression,Hector,19,2012-08-16T03:00:00Z,EP082012,NA
Tropical Depression,Hector,20,2012-08-16T09:00:00Z,EP082012,NA
Tropical Depression,Hector,21,2012-08-16T15:00:00Z,EP082012,NA
Tropical Depression,Hector,22,2012-08-16T21:00:00Z,EP082012,NA
Tropical Depression,Hector,23,2012-08-17T03:00:00Z,EP082012,NA
Post-Tropical Cyclone,Hector,24,2012-08-17T09:00:00Z,EP082012,NA
Tropical Depression,Nine-E,1,2012-08-27T21:00:00Z,EP092012,NA
Tropical Storm,Ileana,2,2012-08-28T03:00:00Z,EP092012,NA
Tropical Storm,Ileana,3,2012-08-28T09:00:00Z,EP092012,NA
Tropical Storm,Ileana,4,2012-08-28T15:00:00Z,EP092012,NA
Tropical Storm,Ileana,5,2012-08-28T21:00:00Z,EP092012,NA
Tropical Storm,Ileana,6,2012-08-29T03:00:00Z,EP092012,NA
Tropical Storm,Ileana,7,2012-08-29T09:00:00Z,EP092012,NA
Tropical Storm,Ileana,8,2012-08-29T15:00:00Z,EP092012,NA
Tropical Storm,Ileana,9,2012-08-29T21:00:00Z,EP092012,NA
Hurricane,Ileana,10,2012-08-30T03:00:00Z,EP092012,NA
Hurricane,Ileana,11,2012-08-30T09:00:00Z,EP092012,NA
Hurricane,Ileana,12,2012-08-30T15:00:00Z,EP092012,NA
Hurricane,Ileana,13,2012-08-30T21:00:00Z,EP092012,NA
Hurricane,Ileana,14,2012-08-31T03:00:00Z,EP092012,NA
Hurricane,Ileana,15,2012-08-31T09:00:00Z,EP092012,NA
Hurricane,Ileana,16,2012-08-31T15:00:00Z,EP092012,NA
Tropical Storm,Ileana,17,2012-08-31T21:00:00Z,EP092012,NA
Tropical Storm,Ileana,18,2012-09-01T03:00:00Z,EP092012,NA
Tropical Storm,Ileana,19,2012-09-01T09:00:00Z,EP092012,NA
Tropical Storm,Ileana,20,2012-09-01T15:00:00Z,EP092012,NA
Tropical Storm,Ileana,21,2012-09-01T21:00:00Z,EP092012,NA
Tropical Storm,Ileana,22,2012-09-02T03:00:00Z,EP092012,NA
Tropical Depression,Ileana,23,2012-09-02T09:00:00Z,EP092012,NA
Post-Tropical Cyclone,Ileana,24,2012-09-02T15:00:00Z,EP092012,NA
Tropical Depression,Ten-E,1,2012-09-02T21:00:00Z,EP102012,NA
Tropical Depression,Ten-E,2,2012-09-03T03:00:00Z,EP102012,NA
Tropical Storm,John,3,2012-09-03T09:00:00Z,EP102012,NA
Tropical Storm,John,4,2012-09-03T15:00:00Z,EP102012,NA
Tropical Storm,John,5,2012-09-03T21:00:00Z,EP102012,NA
Tropical Depression,John,6,2012-09-04T03:00:00Z,EP102012,NA
Tropical Depression,John,7,2012-09-04T09:00:00Z,EP102012,NA
Tropical Depression,John,8,2012-09-04T15:00:00Z,EP102012,NA
Post-Tropical Cyclone,John,9,2012-09-04T21:00:00Z,EP102012,NA
Tropical Depression,Eleven-E,1,2012-09-12T15:00:00Z,EP112012,NA
Tropical Storm,Kristy,2,2012-09-12T21:00:00Z,EP112012,NA
Tropical Storm,Kristy,3,2012-09-13T03:00:00Z,EP112012,NA
Tropical Storm,Kristy,4,2012-09-13T09:00:00Z,EP112012,NA
Tropical Storm,Kristy,5,2012-09-13T15:00:00Z,EP112012,NA
Tropical Storm,Kristy,6,2012-09-13T21:00:00Z,EP112012,NA
Tropical Storm,Kristy,7,2012-09-14T03:00:00Z,EP112012,NA
Tropical Storm,Kristy,8,2012-09-14T09:00:00Z,EP112012,NA
Tropical Storm,Kristy,9,2012-09-14T15:00:00Z,EP112012,NA
Tropical Storm,Kristy,10,2012-09-14T21:00:00Z,EP112012,NA
Tropical Storm,Kristy,11,2012-09-15T03:00:00Z,EP112012,NA
Tropical Storm,Kristy,12,2012-09-15T09:00:00Z,EP112012,NA
Tropical Storm,Kristy,13,2012-09-15T15:00:00Z,EP112012,NA
Tropical Storm,Kristy,14,2012-09-15T21:00:00Z,EP112012,NA
Tropical Storm,Kristy,15,2012-09-16T03:00:00Z,EP112012,NA
Tropical Storm,Kristy,16,2012-09-16T09:00:00Z,EP112012,NA
Tropical Storm,Kristy,17,2012-09-16T15:00:00Z,EP112012,NA
Tropical Depression,Kristy,18,2012-09-16T21:00:00Z,EP112012,NA
Tropical Depression,Kristy,19,2012-09-17T03:00:00Z,EP112012,NA
Tropical Depression,Kristy,20,2012-09-17T09:00:00Z,EP112012,NA
Post-Tropical Cyclone,Kristy,21,2012-09-17T15:00:00Z,EP112012,NA
Tropical Depression,Twelve-E,1,2012-09-15T15:00:00Z,EP122012,NA
Tropical Storm,Lane,2,2012-09-15T21:00:00Z,EP122012,NA
Tropical Storm,Lane,3,2012-09-16T03:00:00Z,EP122012,NA
Tropical Storm,Lane,4,2012-09-16T09:00:00Z,EP122012,NA
Tropical Storm,Lane,5,2012-09-16T15:00:00Z,EP122012,NA
Tropical Storm,Lane,6,2012-09-16T21:00:00Z,EP122012,NA
Tropical Storm,Lane,7,2012-09-17T03:00:00Z,EP122012,NA
Hurricane,Lane,8,2012-09-17T09:00:00Z,EP122012,NA
Hurricane,Lane,9,2012-09-17T15:00:00Z,EP122012,NA
Hurricane,Lane,10,2012-09-17T21:00:00Z,EP122012,NA
Hurricane,Lane,11,2012-09-18T03:00:00Z,EP122012,NA
Hurricane,Lane,12,2012-09-18T09:00:00Z,EP122012,NA
Tropical Storm,Lane,13,2012-09-18T15:00:00Z,EP122012,NA
Tropical Storm,Lane,14,2012-09-18T21:00:00Z,EP122012,NA
Tropical Storm,Lane,15,2012-09-19T03:00:00Z,EP122012,NA
Tropical Depression,Lane,16,2012-09-19T09:00:00Z,EP122012,NA
Post-Tropical Cyclone,Lane,17,2012-09-19T15:00:00Z,EP122012,NA
Tropical Depression,Thirteen-E,1,2012-09-22T03:00:00Z,EP132012,NA
Tropical Depression,Thirteen-E,2,2012-09-22T09:00:00Z,EP132012,NA
Tropical Storm,Miriam,3,2012-09-22T15:00:00Z,EP132012,NA
Tropical Storm,Miriam,4,2012-09-22T21:00:00Z,EP132012,NA
Tropical Storm,Miriam,5,2012-09-23T03:00:00Z,EP132012,NA
Tropical Storm,Miriam,6,2012-09-23T09:00:00Z,EP132012,NA
Tropical Storm,Miriam,7,2012-09-23T15:00:00Z,EP132012,NA
Tropical Storm,Miriam,8,2012-09-23T21:00:00Z,EP132012,NA
Hurricane,Miriam,9,2012-09-24T03:00:00Z,EP132012,NA
Hurricane,Miriam,10,2012-09-24T09:00:00Z,EP132012,NA
Hurricane,Miriam,11,2012-09-24T15:00:00Z,EP132012,NA
Hurricane,Miriam,12,2012-09-24T21:00:00Z,EP132012,NA
Hurricane,Miriam,13,2012-09-25T03:00:00Z,EP132012,NA
Hurricane,Miriam,14,2012-09-25T09:00:00Z,EP132012,NA
Hurricane,Miriam,15,2012-09-25T15:00:00Z,EP132012,NA
Hurricane,Miriam,16,2012-09-25T21:00:00Z,EP132012,NA
Hurricane,Miriam,17,2012-09-26T03:00:00Z,EP132012,NA
Tropical Storm,Miriam,18,2012-09-26T09:00:00Z,EP132012,NA
Tropical Storm,Miriam,19,2012-09-26T15:00:00Z,EP132012,NA
Tropical Storm,Miriam,20,2012-09-26T21:00:00Z,EP132012,NA
Tropical Storm,Miriam,21,2012-09-27T03:00:00Z,EP132012,NA
Tropical Storm,Miriam,22,2012-09-27T09:00:00Z,EP132012,NA
Tropical Storm,Miriam,23,2012-09-27T15:00:00Z,EP132012,NA
Tropical Depression,Miriam,24,2012-09-27T21:00:00Z,EP132012,NA
Post-Tropical Cyclone,Miriam,25,2012-09-28T03:00:00Z,EP132012,NA
Tropical Storm,Norman,1,2012-09-28T15:00:00Z,EP142012,NA
Tropical Storm,Norman,1A,2012-09-28T18:00:00Z,EP142012,NA
Tropical Storm,Norman,2,2012-09-28T21:00:00Z,EP142012,NA
Tropical Storm,Norman,2A,2012-09-29T00:00:00Z,EP142012,NA
Tropical Depression,Norman,3,2012-09-29T03:00:00Z,EP142012,NA
Tropical Depression,Norman,4,2012-09-29T09:00:00Z,EP142012,NA
Tropical Depression,Norman,5,2012-09-29T15:00:00Z,EP142012,NA
Post-Tropical Cyclone,Norman,6,2012-09-29T21:00:00Z,EP142012,NA
Tropical Depression,Fifteen-E,1,2012-10-06T15:00:00Z,EP152012,NA
Tropical Storm,Olivia,2,2012-10-06T21:00:00Z,EP152012,NA
Tropical Storm,Olivia,3,2012-10-07T03:00:00Z,EP152012,NA
Tropical Storm,Olivia,4,2012-10-07T09:00:00Z,EP152012,NA
Tropical Storm,Olivia,5,2012-10-07T15:00:00Z,EP152012,NA
Tropical Storm,Olivia,6,2012-10-07T21:00:00Z,EP152012,NA
Tropical Storm,Olivia,7,2012-10-08T03:00:00Z,EP152012,NA
Tropical Storm,Olivia,8,2012-10-08T09:00:00Z,EP152012,NA
Tropical Storm,Olivia,9,2012-10-08T15:00:00Z,EP152012,NA
Tropical Storm,Olivia,10,2012-10-08T21:00:00Z,EP152012,NA
Tropical Depression,Olivia,11,2012-10-09T03:00:00Z,EP152012,NA
Post-Tropical Cyclone,Olivia,12,2012-10-09T09:00:00Z,EP152012,NA
Tropical Storm,Paul,1,2012-10-13T21:00:00Z,EP162012,NA
Tropical Storm,Paul,2,2012-10-14T03:00:00Z,EP162012,NA
Tropical Storm,Paul,3,2012-10-14T09:00:00Z,EP162012,NA
Tropical Storm,Paul,4,2012-10-14T15:00:00Z,EP162012,NA
Tropical Storm,Paul,5,2012-10-14T21:00:00Z,EP162012,NA
Tropical Storm,Paul,6,2012-10-15T03:00:00Z,EP162012,NA
Hurricane,Paul,7,2012-10-15T09:00:00Z,EP162012,NA
Hurricane,Paul,7A,2012-10-15T12:00:00Z,EP162012,NA
Hurricane,Paul,8,2012-10-15T15:00:00Z,EP162012,NA
Hurricane,Paul,8A,2012-10-15T18:00:00Z,EP162012,NA
Hurricane,Paul,9,2012-10-15T21:00:00Z,EP162012,NA
Hurricane,Paul,9A,2012-10-16T00:00:00Z,EP162012,NA
Hurricane,Paul,10,2012-10-16T03:00:00Z,EP162012,NA
Hurricane,Paul,10A,2012-10-16T06:00:00Z,EP162012,NA
Hurricane,Paul,11,2012-10-16T09:00:00Z,EP162012,NA
Hurricane,Paul,12,2012-10-16T12:00:00Z,EP162012,NA
Hurricane,Paul,13,2012-10-16T15:00:00Z,EP162012,NA
Hurricane,Paul,13A,2012-10-16T18:00:00Z,EP162012,NA
Hurricane,Paul,14,2012-10-16T21:00:00Z,EP162012,NA
Tropical Storm,Paul,14A,2012-10-17T00:00:00Z,EP162012,NA
Tropical Storm,Paul,15,2012-10-17T03:00:00Z,EP162012,NA
Tropical Storm,Paul,15A,2012-10-17T06:00:00Z,EP162012,NA
Tropical Storm,Paul,16,2012-10-17T09:00:00Z,EP162012,NA
Tropical Storm,Paul,16A,2012-10-17T12:00:00Z,EP162012,NA
Tropical Depression,Paul,17,2012-10-17T15:00:00Z,EP162012,NA
Post-Tropical Cyclone,Paul,18,2012-10-17T21:00:00Z,EP162012,NA
Tropical Depression,Seventeen-E,1,2012-10-30T10:00:00Z,EP172012,NA
Tropical Storm,Rosa,2,2012-10-30T15:00:00Z,EP172012,NA
Tropical Storm,Rosa,3,2012-10-30T21:00:00Z,EP172012,NA
Tropical Storm,Rosa,4,2012-10-31T03:00:00Z,EP172012,NA
Tropical Storm,Rosa,5,2012-10-31T09:00:00Z,EP172012,NA
Tropical Storm,Rosa,6,2012-10-31T15:00:00Z,EP172012,NA
Tropical Storm,Rosa,7,2012-10-31T21:00:00Z,EP172012,NA
Tropical Storm,Rosa,8,2012-11-01T03:00:00Z,EP172012,NA
Tropical Storm,Rosa,9,2012-11-01T09:00:00Z,EP172012,NA
Tropical Storm,Rosa,10,2012-11-01T15:00:00Z,EP172012,NA
Tropical Storm,Rosa,11,2012-11-01T21:00:00Z,EP172012,NA
Tropical Storm,Rosa,12,2012-11-02T03:00:00Z,EP172012,NA
Tropical Storm,Rosa,13,2012-11-02T09:00:00Z,EP172012,NA
Tropical Storm,Rosa,14,2012-11-02T15:00:00Z,EP172012,NA
Tropical Storm,Rosa,15,2012-11-02T21:00:00Z,EP172012,NA
Tropical Storm,Rosa,16,2012-11-03T03:00:00Z,EP172012,NA
Tropical Storm,Rosa,17,2012-11-03T09:00:00Z,EP172012,NA
Tropical Storm,Rosa,18,2012-11-03T15:00:00Z,EP172012,NA
Tropical Depression,Rosa,19,2012-11-03T21:00:00Z,EP172012,NA
Tropical Depression,Rosa,20,2012-11-04T03:00:00Z,EP172012,NA
Tropical Depression,Rosa,21,2012-11-04T09:00:00Z,EP172012,NA
Tropical Depression,Rosa,22,2012-11-04T15:00:00Z,EP172012,NA
Post-Tropical Cyclone,Rosa,23,2012-11-04T21:00:00Z,EP172012,NA
Tropical Storm,Andrea,1,2013-06-05T22:00:00Z,AL012013,NA
Tropical Storm,Andrea,1A,2013-06-06T00:00:00Z,AL012013,NA
Tropical Storm,Andrea,2,2013-06-06T03:00:00Z,AL012013,NA
Tropical Storm,Andrea,2A,2013-06-06T06:00:00Z,AL012013,NA
Tropical Storm,Andrea,3,2013-06-06T09:00:00Z,AL012013,NA
Tropical Storm,Andrea,3A,2013-06-06T12:00:00Z,AL012013,NA
Tropical Storm,Andrea,4,2013-06-06T15:00:00Z,AL012013,NA
Tropical Storm,Andrea,4A,2013-06-06T18:00:00Z,AL012013,NA
Tropical Storm,Andrea,5,2013-06-06T21:00:00Z,AL012013,NA
Tropical Storm,Andrea,5A,2013-06-07T00:00:00Z,AL012013,NA
Tropical Storm,Andrea,6,2013-06-07T03:00:00Z,AL012013,NA
Tropical Storm,Andrea,6A,2013-06-07T06:00:00Z,AL012013,NA
Tropical Storm,Andrea,7,2013-06-07T09:00:00Z,AL012013,NA
Tropical Storm,Andrea,7A,2013-06-07T12:00:00Z,AL012013,NA
Tropical Storm,Andrea,8,2013-06-07T15:00:00Z,AL012013,NA
Tropical Storm,Andrea,8A,2013-06-07T18:00:00Z,AL012013,NA
Post-Tropical Cyclone,Andrea,9,2013-06-07T21:00:00Z,AL012013,NA
Post-Tropical Cyclone,Andrea,9A,2013-06-08T00:00:00Z,AL012013,NA
Post-Tropical Cyclone,Andrea,10,2013-06-08T03:00:00Z,AL012013,NA
Post-Tropical Cyclone,Andrea,11,2013-06-08T09:00:00Z,AL012013,NA
Post-Tropical Cyclone,Andrea,12,2013-06-08T15:00:00Z,AL012013,NA
Tropical Depression,Two,1,2013-06-17T15:00:00Z,AL022013,NA
Tropical Depression,Two,2,2013-06-17T21:00:00Z,AL022013,NA
Tropical Depression,Two,3,2013-06-18T03:00:00Z,AL022013,NA
Tropical Depression,Two,4,2013-06-18T09:00:00Z,AL022013,NA
Tropical Depression,Two,5,2013-06-18T15:00:00Z,AL022013,NA
Tropical Depression,Two,6,2013-06-18T21:00:00Z,AL022013,NA
Tropical Depression,Two,7,2013-06-19T03:00:00Z,AL022013,NA
Tropical Depression,Two,7A,2013-06-19T06:00:00Z,AL022013,NA
Tropical Depression,Two,8,2013-06-19T09:00:00Z,AL022013,NA
Tropical Depression,Two,8A,2013-06-19T12:00:00Z,AL022013,NA
Tropical Depression,Two,9,2013-06-19T15:00:00Z,AL022013,NA
Tropical Depression,Two,9A,2013-06-19T18:00:00Z,AL022013,NA
Tropical Storm,Barry,10,2013-06-19T21:00:00Z,AL022013,NA
Tropical Storm,Barry,10A,2013-06-20T00:00:00Z,AL022013,NA
Tropical Storm,Barry,11,2013-06-20T03:00:00Z,AL022013,NA
Tropical Storm,Barry,11A,2013-06-20T06:00:00Z,AL022013,NA
Tropical Storm,Barry,12,2013-06-20T09:00:00Z,AL022013,NA
Tropical Storm,Barry,12A,2013-06-20T12:00:00Z,AL022013,NA
Tropical Storm,Barry,13,2013-06-20T15:00:00Z,AL022013,NA
Tropical Storm,Barry,13A,2013-06-20T18:00:00Z,AL022013,NA
Tropical Depression,Barry,14,2013-06-20T21:00:00Z,AL022013,NA
Post-Tropical Cyclone,Barry,15,2013-06-21T03:00:00Z,AL022013,NA
Tropical Storm,Chantal,1,2013-07-08T03:00:00Z,AL032013,NA
Tropical Storm,Chantal,1A,2013-07-08T06:00:00Z,AL032013,NA
Tropical Storm,Chantal,2,2013-07-08T09:00:00Z,AL032013,NA
Tropical Storm,Chantal,2A,2013-07-08T12:00:00Z,AL032013,NA
Tropical Storm,Chantal,3,2013-07-08T15:00:00Z,AL032013,NA
Tropical Storm,Chantal,3A,2013-07-08T18:00:00Z,AL032013,NA
Tropical Storm,Chantal,4,2013-07-08T21:00:00Z,AL032013,NA
Tropical Storm,Chantal,4A,2013-07-09T00:00:00Z,AL032013,NA
Tropical Storm,Chantal,5,2013-07-09T03:00:00Z,AL032013,NA
Tropical Storm,Chantal,5A,2013-07-09T06:00:00Z,AL032013,NA
Tropical Storm,Chantal,6,2013-07-09T09:00:00Z,AL032013,NA
Tropical Storm,Chantal,6A,2013-07-09T12:00:00Z,AL032013,NA
Tropical Storm,Chantal,7,2013-07-09T15:00:00Z,AL032013,NA
Tropical Storm,Chantal,7A,2013-07-09T18:00:00Z,AL032013,NA
Tropical Storm,Chantal,8,2013-07-09T21:00:00Z,AL032013,NA
Tropical Storm,Chantal,8A,2013-07-10T00:00:00Z,AL032013,NA
Tropical Storm,Chantal,9,2013-07-10T03:00:00Z,AL032013,NA
Tropical Storm,Chantal,9A,2013-07-10T06:00:00Z,AL032013,NA
Tropical Storm,Chantal,10,2013-07-10T09:00:00Z,AL032013,NA
Tropical Storm,Chantal,10A,2013-07-10T12:00:00Z,AL032013,NA
Tropical Storm,Chantal,11,2013-07-10T15:00:00Z,AL032013,NA
Tropical Storm,Chantal,11A,2013-07-10T18:00:00Z,AL032013,NA
Remnants Of,Chantal,12,2013-07-10T21:00:00Z,AL032013,NA
Tropical Depression,Four,1,2013-07-24T09:00:00Z,AL042013,NA
Tropical Storm,Dorian,2,2013-07-24T15:00:00Z,AL042013,NA
Tropical Storm,Dorian,3,2013-07-24T21:00:00Z,AL042013,NA
Tropical Storm,Dorian,4,2013-07-25T03:00:00Z,AL042013,NA
Tropical Storm,Dorian,5,2013-07-25T09:00:00Z,AL042013,NA
Tropical Storm,Dorian,6,2013-07-25T15:00:00Z,AL042013,NA
Tropical Storm,Dorian,7,2013-07-25T21:00:00Z,AL042013,NA
Tropical Storm,Dorian,8,2013-07-26T03:00:00Z,AL042013,NA
Tropical Storm,Dorian,9,2013-07-26T09:00:00Z,AL042013,NA
Tropical Storm,Dorian,10,2013-07-26T15:00:00Z,AL042013,NA
Tropical Storm,Dorian,11,2013-07-26T21:00:00Z,AL042013,NA
Tropical Storm,Dorian,12,2013-07-27T03:00:00Z,AL042013,NA
Tropical Storm,Dorian,13,2013-07-27T09:00:00Z,AL042013,NA
Tropical Storm,Dorian,14,2013-07-27T15:00:00Z,AL042013,NA
Remnants Of,Dorian,15,2013-07-27T21:00:00Z,AL042013,NA
Tropical Depression,Dorian,16,2013-08-03T09:00:00Z,AL042013,NA
Tropical Depression,Dorian,17,2013-08-03T15:00:00Z,AL042013,NA
Post-Tropical Cyclone,Dorian,18,2013-08-03T21:00:00Z,AL042013,NA
Tropical Depression,Five,1,2013-08-15T03:00:00Z,AL052013,NA
Tropical Depression,Five,1A,2013-08-15T06:00:00Z,AL052013,NA
Tropical Depression,Five,2,2013-08-15T09:00:00Z,AL052013,NA
Tropical Storm,Erin,2A,2013-08-15T12:00:00Z,AL052013,NA
Tropical Storm,Erin,3,2013-08-15T15:00:00Z,AL052013,NA
Tropical Storm,Erin,4,2013-08-15T21:00:00Z,AL052013,NA
Tropical Storm,Erin,5,2013-08-16T03:00:00Z,AL052013,NA
Tropical Storm,Erin,6,2013-08-16T09:00:00Z,AL052013,NA
Tropical Depression,Erin,7,2013-08-16T15:00:00Z,AL052013,NA
Tropical Depression,Erin,8,2013-08-16T21:00:00Z,AL052013,NA
Tropical Storm,Erin,9,2013-08-17T03:00:00Z,AL052013,NA
Tropical Storm,Erin,10,2013-08-17T09:00:00Z,AL052013,NA
Tropical Storm,Erin,11,2013-08-17T15:00:00Z,AL052013,NA
Tropical Storm,Erin,12,2013-08-17T21:00:00Z,AL052013,NA
Tropical Depression,Erin,13,2013-08-18T03:00:00Z,AL052013,NA
Tropical Depression,Erin,14,2013-08-18T09:00:00Z,AL052013,NA
Tropical Depression,Erin,15,2013-08-18T15:00:00Z,AL052013,NA
Post-Tropical Cyclone,Erin,16,2013-08-18T21:00:00Z,AL052013,NA
Tropical Depression,Six,1,2013-08-25T21:00:00Z,AL062013,NA
Tropical Storm,Fernand,2,2013-08-25T23:00:00Z,AL062013,NA
Tropical Storm,Fernand,3,2013-08-26T03:00:00Z,AL062013,NA
Tropical Storm,Fernand,3A,2013-08-26T06:00:00Z,AL062013,NA
Tropical Storm,Fernand,4,2013-08-26T09:00:00Z,AL062013,NA
Tropical Storm,Fernand,4A,2013-08-26T12:00:00Z,AL062013,NA
Tropical Depression,Fernand,5,2013-08-26T15:00:00Z,AL062013,NA
Remnants Of,Fernand,6,2013-08-26T21:00:00Z,AL062013,NA
Tropical Depression,Seven,1,2013-09-04T21:00:00Z,AL072013,NA
Tropical Depression,Seven,1A,2013-09-05T00:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,2,2013-09-05T03:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,2A,2013-09-05T06:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,3,2013-09-05T09:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,3A,2013-09-05T12:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,4,2013-09-05T15:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,4A,2013-09-05T18:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,5,2013-09-05T21:00:00Z,AL072013,NA
Remnants Of,Gabrielle,6,2013-09-06T03:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,7,2013-09-10T09:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,7A,2013-09-10T12:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,8,2013-09-10T15:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,9,2013-09-10T17:30:00Z,AL072013,NA
Tropical Storm,Gabrielle,10,2013-09-10T21:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,10A,2013-09-11T00:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,11,2013-09-11T03:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,11A,2013-09-11T06:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,12,2013-09-11T09:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,12A,2013-09-11T12:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,13,2013-09-11T15:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,14,2013-09-11T21:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,15,2013-09-12T03:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,16,2013-09-12T09:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,17,2013-09-12T15:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,18,2013-09-12T21:00:00Z,AL072013,NA
Tropical Storm,Gabrielle,19,2013-09-13T03:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,20,2013-09-13T09:00:00Z,AL072013,NA
Tropical Depression,Gabrielle,21,2013-09-13T15:00:00Z,AL072013,NA
Remnants Of,Gabrielle,22,2013-09-13T21:00:00Z,AL072013,NA
Tropical Depression,Eight,1,2013-09-06T18:30:00Z,AL082013,NA
Tropical Depression,Eight,2,2013-09-06T21:00:00Z,AL082013,NA
Tropical Depression,Eight,3,2013-09-07T03:00:00Z,AL082013,NA
Post-Tropical Cyclone,Eight,4,2013-09-07T09:00:00Z,AL082013,NA
Tropical Depression,Nine,1,2013-09-08T21:00:00Z,AL092013,NA
Tropical Depression,Nine,1A,2013-09-09T00:00:00Z,AL092013,NA
